Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
TRGP,57.1,CAUTION,184.79,41.28362801649895,24.870794,615.121,0.078,0.09949,0.4985,-48325000.0,2.16,124100000.0,0.0,1615299968.0,209.4,184.79,Energy,61.643132069928015,3.6475241523272075,4.01889774248943,8.02642109405858,167.79994567871094,167.77822456359863,178.70750469246488,10.12518063620412,10.139437800574438,188.02262008169376,170.54938004037658,0.8149955710608288,4.643571036202567,36.05255534779512,-52.85779369093083,0.442156277265539,0.2820628064234579
OXY,57.1,CAUTION,40.1,-32.445580065228214,29.485292,62.221,-0.077,0.08169,0.05955,3033125120.0,2.39,2159000064.0,0.0,1460000000.0,49.91667,40.1,Energy,37.64796376605898,-0.47491688288121736,-0.3620509366564767,-2.600892456739197,41.135496063232424,42.8857511138916,40.74151677163011,-2.517284798315279,-6.495753408567777,42.97656081965894,39.0900643939641,0.2598572002999938,0.9465245836680849,36.45582370188955,-13.663441854999325,0.6961161728568449,-0.2948608581174414
DX,57.1,CAUTION,13.81,37.93952291107253,7.846591,600.657,3.09,0.80189,0.119219996,0.0,14.77,505088992.0,0.0,175438000.0,14.55,13.81,Real Estate,46.666666666666664,0.10329081683065233,0.11893528803873744,0.14503595227700292,13.455635166168213,12.09571430683136,13.707906932238545,2.6335825033326907,14.172673637117516,14.086304845981745,13.504695234126897,0.5249314647949745,0.1821427345275879,19.105800817131815,-28.398917741850134,0.7975208128953366,-0.07079786338972312
DDOG,57.1,CAUTION,141.23,10.508604559894378,455.58063,37.199,0.284,0.033239998,0.03519,838500736.0,0.0,4140338944.0,0.0,106768000.0,212.33415,141.23,Technology,26.14376184302384,-6.540666515894742,-5.827012615515985,-11.170519625139965,160.1345001220703,133.30262535095216,148.87582145110485,-11.805391330488039,5.946897411597216,164.85957042138287,133.7934279306679,0.23937853884156388,3.8965726579938615,49.27761904571387,-19.15816510395167,0.579915843861123,-0.828728498705553
HAL,57.1,CAUTION,28.17,-13.581935121471696,18.65563,83.613,-0.017,0.05913,0.12788,1968625024.0,2.41,2026000000.0,0.0,1308999936.0,31.20833,28.17,Energy,56.44890961731014,0.4526073605790728,0.5291846007838829,10.350682549166828,26.58047119140625,22.92412483215332,27.65657042607218,5.980062856830043,22.883644555899348,29.75221036039708,25.48888060487392,0.6288792153472589,0.8299999237060547,43.09344466866169,-58.58132868508682,0.3447752197501988,0.4065158817231006
WDAY,57.1,CAUTION,215.44,-6.338580993673395,90.90296,42.719,0.126,0.06955,0.073359996,2698874880.0,0.0,6842999808.0,0.0,642000000.0,275.87668,215.44,Technology,51.13723521293443,-2.4011284952443077,-2.5728240657588692,-7.8094911247116245,226.69639953613282,235.2246999359131,219.6562649781579,-4.965406207491366,-8.41097788620718,228.58103079570216,208.83496957050878,0.3344987537296966,4.5557131086077005,34.90424322315988,-38.4337011354722,0.8180730848476917,-0.045056031309049
DUK,57.1,CAUTION,116.79,17.00041364673469,18.392126,170.344,0.048,0.15972,0.09905,-1939250048.0,3.65,688000000.0,0.0,4921999872.0,135.76471,116.79,Utilities,43.32604340567612,-1.537682128838327,-1.7452340722012387,-4.21553299170315,121.6535545349121,118.77091770172119,117.6623866441429,-3.9978721854682995,-1.6678466618980563,123.46303042065036,111.83197080005276,0.42627501510647786,1.6235711233956474,16.96338141247174,0.4092829865893038,1.0681134334581703,-0.29194515248413755
MITT,57.1,CAUTION,8.81,39.24967840371271,9.473119,1494.085,0.16,0.56645,0.09031,0.0,10.44,60004000.0,0.0,28231000.0,9.0,8.81,Real Estate,64.66670311826466,0.28342228152476423,0.2504412410918685,8.765432156907439,7.86520001411438,7.208663163185119,8.457574418015973,12.012414227315794,22.21406688288145,8.989928863853706,7.9000711933667525,0.8349064753046022,0.17571422031947545,30.412760297059126,32.89689034369886,1.342387125175474,0.4893227897390032
CRWD,57.1,CAUTION,478.84,28.956153871315628,0.0,20.154,0.222,-0.06882,-0.088149995,1416660352.0,0.0,4801082880.0,0.0,-314160992.0,554.56354,478.84,Technology,24.450444072219838,-10.160102169542881,-7.032047715808179,-6.538632306983208,514.4592016601563,458.001524810791,498.00680426493506,-6.9236209999398834,4.5498694651089595,535.5385059941493,467.93349717967885,0.16132679145331758,15.106142316545759,45.682698345095744,-18.86564683065841,0.6125428113608389,-0.413041164274474
ZS,57.1,CAUTION,229.32,13.580984117104064,0.0,92.65,0.255,-0.01449,-0.02407,956489024.0,0.0,3321272064.0,0.0,-41042000.0,326.77557,229.32,Technology,31.200851035228823,-15.282709212247795,-16.41233415620318,-20.85044744120761,283.12240020751955,268.4045246887207,245.4294820977808,-19.003227170956936,-14.561795264006747,268.44821467112854,214.59378514576602,0.2734449572345294,5.885002136230469,40.42247866821383,-56.841267427323196,0.5493503226012758,-0.7209074734826835
PAA,57.1,CAUTION,17.79,8.75515489221244,17.271847,74.194,-0.07,0.02406,0.10083,1210249984.0,8.54,1208999936.0,0.0,729000000.0,20.44118,17.79,Energy,52.1053011990138,0.20594856510766135,0.23439607807788962,2.1826598015261856,16.906056003570555,17.059283919334412,17.516223655501648,5.228569642559446,4.283397824012777,17.913278585373554,17.27972125440916,0.8054198668042266,0.27357142312186106,26.208614765869147,-47.95401183493472,0.4538046342343109,0.08832079022840802
CVX,57.1,CAUTION,150.51,3.3962715248969393,21.198591,21.239,-0.014,0.06767,0.07316,15743875072.0,4.54,7727000064.0,0.0,12768000000.0,172.33333,150.51,Energy,47.222215681241806,-0.7214324567337655,-0.7973346775608395,1.333061161928083,151.4386151123047,147.6036940765381,149.90270265223666,-0.6131993512883748,1.9689889528041356,152.9372078963831,146.75779332432006,0.6072098155510526,2.304286411830357,24.325604779162294,-48.68660170329407,0.5306182139139675,-0.06578605074402485
ET,57.1,CAUTION,16.36,12.676664925857075,13.088,135.699,-0.039,0.0574,0.12624,3014125056.0,8.13,3574000128.0,0.0,4312999936.0,21.6181,16.36,Energy,37.22632310232585,-0.08083040121990237,-0.050057977904131794,0.5531662572568927,16.5455082321167,16.809733390808105,16.486041744896347,-1.1211962737115886,-2.675430775734169,16.924099380479007,16.12990013886914,0.28972638026699965,0.20571395329066686,26.100118662385956,-1.0435102470906188,0.9396964880945833,-0.10645604566960308
LHX,57.1,CAUTION,297.83,32.65953144142976,32.0592,60.629,0.069,0.08091,0.091309994,2759375104.0,1.61,339000000.0,0.0,1759000064.0,335.15,297.83,Industrials,67.2861916648242,1.811935089484109,-0.055869245652081484,7.780552616347099,286.0344555664062,257.73232872009277,285.65576823774387,4.123814728020042,15.557868914349685,296.1770821167647,268.73991922600874,1.0602432715832215,6.551430838448661,22.233262941867284,-3.8958071518336572,0.8060908114386853,0.32668316997169194
GPOR,57.1,CAUTION,207.98,29.81710959631213,0.0,37.749,0.455,0.01799,0.01126,171043872.0,0.0,3367000.0,0.0,-9177000.0,231.07692,207.98,Energy,37.548176395017414,-0.34663627696554045,1.0071812616525404,-1.886970506944088,200.701201171875,185.51654998779296,205.88587702758426,3.6266821091074104,12.108593945512789,224.3249410575952,194.89506168898686,0.44461392024968255,5.4589996337890625,36.450430933155324,-40.64818430300664,0.5310723935525948,-0.4994811226841207
DUK,57.1,CAUTION,116.79,17.000422589240742,18.392126,170.344,0.048,0.15972,0.09905,-1939250048.0,3.65,688000000.0,0.0,4921999872.0,135.76471,116.79,Utilities,43.32604340567612,-1.5376821288373606,-1.7452340721998487,-4.21553299170315,121.6535545349121,118.77091777801513,117.66238664414288,-3.9978721854682995,-1.6678467250629114,123.46303042064977,111.83197080005334,0.4262750151064705,1.6235711233956474,16.96338359591085,0.4092829865893038,1.0681134334581703,-0.29194515248413755
FBRT,57.1,CAUTION,10.44,-7.437579766154009,13.049999,263.62,0.66,0.39449,0.05864,0.0,13.6,148532992.0,0.0,66087000.0,14.375,10.44,Real Estate,43.39621283483177,0.07017602094535036,0.07913991924929378,0.9671124402293393,10.39019998550415,10.66102045059204,10.498292927086474,0.47929390145163964,-2.0731680539686606,10.759472795596116,10.308527330288895,0.29154800349269816,0.15814290727887834,21.50885889562032,-44.58967021075482,0.7539476700001206,0.11091902817370926
CNP,57.1,CAUTION,37.97,30.20275856547897,24.031645,202.111,0.071,0.11367,0.09606,-3115124992.0,2.42,638000000.0,0.0,1036000000.0,42.3125,37.97,Utilities,44.50403406016983,-0.32137203731218733,-0.30643764374079796,-3.6538914800415636,38.914017028808594,37.39959527969361,38.27489681371245,-2.4259017191841203,1.5251660793217852,39.832556560864234,36.8704440800049,0.3712070854173753,0.5257137843540737,16.593657367503823,-18.303000358007967,0.7612263426216914,-0.2405724696533561
NLY,57.1,CAUTION,22.94,33.49932796168878,10.150443,715.168,2.979,0.85565,0.10944,0.0,12.21,403249984.0,0.0,1341571968.0,22.275,22.94,Real Estate,52.04083287649903,0.2574353614561389,0.24286529137467044,2.2281639398410014,21.844400024414064,19.749161262512207,22.47873088401983,5.0154754006476345,16.15683435428851,23.20376045695021,22.012239909260725,0.7786358586899252,0.35500008719308035,21.77826361892647,4.015266980032532,1.0654213748621848,-0.0121054685848921
AGNC,57.1,CAUTION,10.76,26.978363880438177,16.059702,649.222,1.223,0.87657,0.07943,0.0,13.38,21994000384.0,0.0,687000000.0,10.29545,10.76,Real Estate,61.7187773576471,0.14484231008392534,0.11843603818844994,4.650751655556657,10.172800045013428,9.158653910160064,10.456239228663232,5.772257208144434,17.484516113719877,10.783721684039845,10.167460013805615,0.9615074954296718,0.16500002997262136,20.915432658072962,-30.930737798134917,0.5595796713503054,0.11394501547949115
EXAS,57.1,CAUTION,101.59,119.13287028153388,0.0,101.345,0.201,-0.32011002,-0.34544998,234106624.0,0.0,1003094976.0,0.0,-986579008.0,104.5625,101.59,Healthcare,57.94378529462095,5.391663589111587,6.745742717767398,0.4548591881397578,82.19639976501465,58.27079996109009,98.10460199799746,23.594216569483496,74.34117329044156,101.91148766490615,100.8635100462755,0.6932269150598839,0.45785631452287945,48.638820841681266,-71.46994856394035,0.48752807376622265,0.031213600017877874
NTRS,57.1,CAUTION,140.19,63.81906834252311,16.33916,0.0,0.042,0.21761,0.13432,0.0,2.28,9059399680.0,0.0,1669200000.0,134.64285,140.19,Financial Services,77.56773120140349,3.0335586745370904,2.6920104274260384,8.54846328323618,130.10663940429689,117.53674171447754,135.76795432013895,7.750075694274179,19.273344144555608,143.44757265933285,126.96026730648744,0.8024194889212505,2.5120844726794513,29.079493299899877,42.19688134421839,1.0600615685819905,0.4817757620128536
TMO,57.1,CAUTION,579.94,6.3317243248554425,33.56134,69.75,0.049,0.15022,0.13116999,4696750080.0,0.3,3545999872.0,0.0,6569999872.0,635.83307,579.94,Healthcare,49.95071893337852,0.7138763303462383,1.4906222822251194,-2.9114298235691836,569.2698156738281,482.7741502380371,572.9333902009638,1.8743636978096452,20.126564803741136,595.6478600203792,556.4462012589178,0.5993063029665696,11.449985206527685,32.32978975204202,-57.217626104261576,0.3232932237740297,-0.1933656764818216
MEG,57.1,CAUTION,26.11,-30.298983881121565,0.0,80.578,0.259,-0.02523,-0.04166,115506496.0,0.0,7837000.0,0.0,-27748000.0,33.33333,26.11,Industrials,50.41323225970186,0.045992763195901176,0.057389717673558945,2.032045543817962,26.129599838256837,22.905599994659426,26.01804433701553,-0.07500776141461982,13.989594756038967,27.307376791788503,24.834622643636305,0.5157722483928711,0.9767144066946847,68.76859162786234,-38.21250413306307,0.4686777573256798,0.10849497626351524
PHR,57.1,CAUTION,16.78,-21.95348837209302,0.0,2.597,0.457,-0.01161,-0.01871,33370750.0,0.0,439854016.0,0.0,-5379000.0,29.82353,16.78,Healthcare,26.315806645100253,-1.3072802029211807,-1.3358948288375159,-18.622696393307482,20.575200099945068,24.7402999830246,17.834624670366555,-18.445504271473368,-32.17543563271666,22.315039769056618,13.90496040260476,0.3418564984665185,1.041928836277553,48.91906891280723,-42.11587917906308,1.60680651020495,-1.6006610597622026
CWST,57.1,CAUTION,99.96,-2.9420311939198993,416.5,79.237,0.179,0.0085,0.00985,61604624.0,0.0,195084992.0,0.0,15258000.0,112.7,99.96,Industrials,61.91536975393917,2.0812053645233988,2.1361723047381527,3.1472451832707873,92.42000015258789,103.44530006408691,97.53136637976934,8.158406101964973,-3.369221199469693,101.74813862946846,93.93086222502373,0.7712579864799068,2.7628571646554128,27.622455585317613,-30.553241268146376,1.8088932853937933,0.26112270703832857
OLLI,57.1,CAUTION,108.9,7.016507187382835,30.250002,36.599,0.186,0.08813,0.12964,83840376.0,0.0,186014000.0,0.0,223596000.0,141.53333,108.9,Consumer Defensive,33.1314592986721,-3.771001432067081,-3.2198595530858922,-11.821861112648659,120.28359939575195,121.76644992828369,114.34744199939585,-9.463965101692057,-10.566497101609421,126.98702918537802,104.4109719132548,0.1988402828055869,4.902357918875558,39.22427496043797,-4.201532395436746,1.2219393690928633,-0.7849900235303992
TSLA,57.1,CAUTION,485.56,95.60891445728336,332.57532,17.082,0.116,0.05314,0.06791,2979249920.0,0.0,41647001600.0,0.0,5079000064.0,399.151,485.56,Consumer Cyclical,64.40980096740941,15.01068467984021,11.286783593326719,15.77491765019884,442.21260131835936,353.5521001434326,460.3571452930813,9.802388288122883,37.337608053129046,500.7057261363712,409.8102772815975,0.8333719810111041,17.307854788643972,63.87848633004103,-24.223843430138032,0.5923584282726314,0.7879495666805767
SLGN,57.1,CAUTION,40.68,-5.902599648088315,13.836735,217.704,0.151,0.049060002,0.14574,17898124.0,1.97,389169984.0,0.0,315263008.0,49.81818,40.68,Consumer Cyclical,63.70659214009817,0.3849454358420701,0.13177085825458096,3.562026595895517,40.043859024047855,47.18422693252563,39.95403168117609,1.5886113292575013,-13.784747679878325,41.59421434684542,37.77491178230497,0.7606332501233406,0.7778570992606026,30.87538945383001,4.898580765244612,1.0644714023249024,0.2921668171494144
MLM,57.1,CAUTION,638.78,16.18517875045918,32.791584,60.618,0.124,0.16688,0.12523,-444750016.0,0.52,57000000.0,0.0,1184000000.0,673.2917,638.78,Basic Materials,63.033354398294435,5.474808268203105,3.98439122303981,3.512028169810899,618.1142419433594,572.3415432739258,624.3933921596529,3.3433604908604115,11.608188642555229,640.1426323086791,607.4961738436646,0.9582618429112497,14.069998604910714,22.91381347932548,-39.20442656871179,0.5883798247145626,0.16110201183176526
PVH,57.1,CAUTION,68.08,-36.4541210263983,10.409786,87.313,0.017,0.03865,0.06704,336700000.0,0.22,158200000.0,0.0,340800000.0,98.16667,68.08,Consumer Cyclical,15.441955118465529,-2.6440044066908968,-1.6999590795780648,-16.967503516144955,78.43437591552734,75.81967222213746,74.63326043000751,-13.20132144051756,-10.207997692745204,88.80084889341603,65.34135081361521,0.11673954012671407,3.0507142203194753,53.73113397598905,-42.19951045647786,0.4940774333619486,-1.186130626210452
TPR,57.1,CAUTION,129.44,203.84128723277942,98.809166,1051.139,0.131,0.03765,0.16053,867637504.0,1.24,743200000.0,0.0,271400000.0,125.16667,129.44,Consumer Cyclical,90.31930052614439,5.099918465266171,4.0508123691269615,20.627380460693022,112.48921020507812,95.10824335098266,119.69737096256519,15.068816116163747,36.09756408151436,132.33897493194814,104.421252271421,0.8961601372077261,3.4530849847843776,43.47788425047194,-8.85053522227387,0.6273950721677057,0.9711673437058671
DD,57.1,CAUTION,41.04,25.025404060424194,23.722544,39.673,0.073,-0.060110003,0.03217,-1093124992.0,3.48,1955000064.0,0.0,726000000.0,47.3125,41.04,Basic Materials,65.26549699508224,0.8766369893694588,0.9747306400024438,6.367134439011812,37.90881294250488,31.729282913208007,40.26511276531659,8.259789030512348,29.34424338484986,41.913296678398886,38.840037748481,0.7158404863416841,0.7764290400913784,35.428353102175805,32.48115834918989,0.9855795366776609,0.2692808020771859
GPK,57.1,CAUTION,15.11,-43.50812568934671,8.940828,181.223,-0.012,0.059359998,0.16229999,-329249984.0,2.91,120000000.0,0.0,511000000.0,18.68,15.11,Consumer Cyclical,38.132653452390464,-0.25236421263377906,-0.29426525075654075,-5.540414753382058,16.059112701416016,20.69152003288269,15.49723250758603,-5.910121327282805,-26.974917102926057,16.58691155359918,14.512464171193301,0.2880456214757987,0.5565975626879628,32.98336492033189,-44.95059041645996,0.8387206758094254,-0.3247974977263864
HBI,57.1,CAUTION,6.47,28.62822525103863,5.5299144,597.032,-0.01,0.093439996,1.40056,171701632.0,0.0,217686000.0,0.0,417214016.0,6.66,6.47,Consumer Cyclical,54.34782157998942,-0.02742297244192926,-0.030832773894178496,-2.118008176927502,6.665999984741211,5.627849986553192,6.566009838855937,-2.9402969546686757,14.963970355475615,6.702367367750357,6.34363263606434,0.35225793034702096,0.1800499643598284,54.719909630770694,771.1478640056703,14.776122807091228,0.040804118837672085
RYAN,57.1,CAUTION,51.72,-8.2633454215904,97.584915,290.211,0.257,0.0238,0.19326,486529888.0,0.93,156588992.0,0.0,70512000.0,65.625,51.72,Financial Services,28.49959294974896,-0.9448897291761682,-0.6331788584726478,-11.011696195456375,54.814371490478514,61.738326473236086,54.07934989319584,-5.645180607996015,-16.22707615321572,59.25358560323575,50.26941435098789,0.16146028709685353,1.688213893345424,31.459409825055936,-3.596011102005578,1.1526404684302478,-0.6146544526123713
ZVIA,57.1,CAUTION,2.33,172.51461380373829,0.0,2.319,0.123,-0.08825,-0.39405,1807875.0,0.0,26029000.0,0.0,-14314000.0,4.9,2.33,Consumer Defensive,29.268287718828972,-0.01316844487229929,0.009216422872249148,-13.382904306938476,2.5213999938964844,2.634450000524521,2.563304808760139,-7.591023663589634,-11.556494780992242,2.7569303975234556,2.436069561468549,-0.3305783250665816,0.11785716669900077,88.08951130055584,-51.742706961918806,0.6494077401409915,-0.34488332753131207
